"","class_name","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9"
"448",0,0.909091,0.769231,0.000000,0.000000,0.000000,258.000000,5.000000,4.000000,1.000000,36.000000
"449",0,0.833333,0.476190,0.000000,0.000000,1.000000,791.000000,5.000000,8.000000,1.000000,84.000000
"450",0,1.000000,0.909091,0.000000,0.000000,0.000000,155.000000,1.000000,2.000000,1.000000,24.000000
"451",0,0.588235,0.625000,0.000000,0.000000,0.000000,690.000000,2.000000,7.000000,1.000000,85.000000
"452",0,1.000000,0.526316,0.000000,0.000000,0.000000,110.000000,1.000000,4.000000,1.000000,18.000000
"453",0,1.000000,0.666667,0.000000,0.000000,0.000000,96.000000,3.000000,2.000000,1.000000,18.000000
"454",0,1.000000,0.769231,0.000000,0.000000,0.000000,90.000000,3.000000,3.000000,1.000000,12.000000
"455",0,0.833333,0.909091,0.000000,0.000000,0.000000,95.000000,0.000000,2.000000,1.000000,11.000000
"456",0,0.909091,0.833333,0.000000,0.000000,0.000000,81.000000,0.000000,1.000000,1.000000,13.000000
"457",0,0.666667,0.833333,0.000000,0.000000,0.000000,409.000000,4.000000,4.000000,1.000000,54.000000
"458",0,0.769231,0.500000,0.000000,0.000000,0.000000,395.000000,2.000000,5.000000,1.000000,51.000000
"459",0,1.000000,0.833333,0.000000,0.000000,0.000000,173.000000,2.000000,4.000000,1.000000,28.000000
"460",0,0.833333,0.714286,0.000000,0.000000,0.000000,430.000000,3.000000,5.000000,1.000000,53.000000
"461",0,1.000000,0.909091,0.000000,0.000000,0.000000,151.000000,5.000000,2.000000,1.000000,29.000000
"462",0,0.909091,0.666667,0.000000,0.000000,0.000000,256.000000,6.000000,6.000000,1.000000,39.000000
"463",0,0.909091,0.769231,0.000000,0.000000,0.000000,234.000000,3.000000,4.000000,1.000000,35.000000
"464",0,0.769231,0.526316,0.000000,0.000000,1.000000,672.000000,4.000000,6.000000,1.000000,74.000000
"465",0,0.588235,0.625000,0.000000,0.000000,0.000000,669.000000,3.000000,7.000000,1.000000,84.000000
"466",0,1.000000,0.909091,0.000000,0.000000,0.000000,77.000000,0.000000,3.000000,1.000000,15.000000
"467",0,1.000000,0.588235,0.000000,0.000000,0.000000,94.000000,2.000000,2.000000,1.000000,19.000000
"468",0,1.000000,0.714286,0.000000,0.000000,0.000000,102.000000,3.000000,3.000000,1.000000,15.000000
"469",0,0.909091,0.909091,0.000000,0.000000,0.000000,105.000000,0.000000,2.000000,1.000000,12.000000
"470",0,0.909091,1.000000,0.000000,0.000000,0.000000,101.000000,0.000000,1.000000,1.000000,12.000000
"471",0,0.714286,0.833333,0.000000,0.000000,0.000000,348.000000,4.000000,4.000000,1.000000,49.000000
"472",0,0.909091,0.666667,0.000000,0.000000,0.000000,59.000000,0.000000,1.000000,1.000000,12.000000
"473",0,0.769231,0.476190,0.000000,0.000000,0.000000,391.000000,0.000000,5.000000,1.000000,51.000000
"474",0,1.000000,0.833333,0.000000,0.000000,0.000000,174.000000,2.000000,4.000000,1.000000,25.000000
"475",0,1.000000,1.000000,0.000000,0.000000,0.000000,44.000000,1.000000,1.000000,1.000000,9.000000
"476",0,0.833333,0.714286,0.000000,0.000000,0.000000,425.000000,7.000000,5.000000,1.000000,54.000000
"477",0,0.909091,0.769231,0.000000,0.000000,0.000000,233.000000,6.000000,4.000000,1.000000,36.000000
"478",0,0.909091,0.769231,0.000000,0.000000,0.000000,264.000000,4.000000,4.000000,1.000000,39.000000
"479",0,0.714286,0.476190,0.000000,0.000000,1.000000,765.000000,5.000000,8.000000,1.000000,84.000000
"480",0,0.588235,0.588235,0.000000,0.000000,0.000000,614.000000,2.000000,7.000000,1.000000,80.000000
"481",0,1.000000,0.909091,0.000000,0.000000,0.000000,77.000000,3.000000,2.000000,1.000000,16.000000
"482",0,1.000000,0.588235,0.000000,0.000000,0.000000,111.000000,2.000000,4.000000,1.000000,16.000000
"483",0,1.000000,0.666667,0.000000,0.000000,0.000000,103.000000,2.000000,3.000000,1.000000,19.000000
"484",0,1.000000,0.769231,0.000000,0.000000,0.000000,92.000000,1.000000,3.000000,1.000000,13.000000
"485",0,0.833333,0.909091,0.000000,0.000000,0.000000,86.000000,0.000000,2.000000,1.000000,12.000000
"486",0,0.909091,0.909091,0.000000,0.000000,0.000000,92.000000,1.000000,1.000000,1.000000,14.000000
"487",0,0.625000,0.833333,0.000000,0.000000,0.000000,349.000000,3.000000,4.000000,1.000000,49.000000
"488",0,0.769231,0.500000,0.000000,0.000000,0.000000,341.000000,2.000000,4.000000,1.000000,49.000000
"489",0,1.000000,0.769231,0.000000,0.000000,0.000000,166.000000,2.000000,4.000000,1.000000,27.000000
"490",0,0.769231,0.714286,0.000000,0.000000,0.000000,481.000000,3.000000,5.000000,1.000000,58.000000
"491",0,0.909091,0.714286,0.000000,0.000000,0.000000,421.000000,9.000000,5.000000,1.000000,55.000000
"492",0,1.000000,0.909091,0.000000,0.000000,0.000000,74.000000,0.000000,1.000000,1.000000,12.000000
"493",0,0.833333,0.769231,0.000000,0.000000,0.000000,305.000000,4.000000,4.000000,1.000000,43.000000
"494",0,0.833333,0.476190,0.000000,0.000000,1.000000,1007.000000,14.000000,8.000000,1.000000,93.000000
"495",0,0.833333,0.625000,0.000000,0.000000,0.000000,959.000000,7.000000,7.000000,1.000000,99.000000
"496",0,1.000000,0.416667,0.000000,0.000000,0.000000,124.000000,1.000000,3.000000,1.000000,18.000000
"497",0,1.000000,0.666667,0.000000,0.000000,0.000000,139.000000,3.000000,3.000000,1.000000,25.000000
"498",0,1.000000,0.588235,0.000000,0.000000,0.000000,114.000000,1.000000,3.000000,1.000000,14.000000
"499",0,0.833333,0.909091,0.000000,0.000000,0.000000,112.000000,0.000000,2.000000,1.000000,14.000000
"500",0,0.909091,0.833333,0.000000,0.000000,0.000000,128.000000,2.000000,1.000000,1.000000,16.000000
"501",0,0.769231,0.714286,0.000000,0.000000,0.000000,441.000000,8.000000,5.000000,1.000000,62.000000
"502",0,0.833333,0.833333,0.000000,0.000000,0.000000,514.000000,3.000000,3.000000,1.000000,58.000000
"503",0,0.909091,1.000000,0.000000,0.000000,0.000000,92.000000,0.000000,1.000000,1.000000,15.000000
"504",0,1.000000,0.833333,0.000000,0.000000,0.000000,217.000000,1.000000,4.000000,1.000000,33.000000
"505",0,0.909091,0.714286,0.000000,0.000000,0.000000,445.000000,4.000000,5.000000,1.000000,56.000000
"506",0,1.000000,0.833333,0.000000,0.000000,0.000000,251.000000,7.000000,3.000000,1.000000,37.000000
"507",0,1.000000,1.000000,0.000000,0.000000,0.000000,226.000000,5.000000,1.000000,1.000000,33.000000
"508",0,0.833333,0.588235,0.000000,0.000000,1.000000,745.000000,5.000000,4.000000,1.000000,83.000000
"509",0,0.588235,0.625000,0.000000,0.000000,0.000000,684.000000,2.000000,7.000000,1.000000,85.000000
"510",0,1.000000,0.526316,0.000000,0.000000,0.000000,93.000000,1.000000,3.000000,1.000000,17.000000
"511",0,1.000000,0.625000,0.000000,0.000000,0.000000,95.000000,3.000000,2.000000,1.000000,18.000000
"512",0,1.000000,0.769231,0.000000,0.000000,0.000000,90.000000,3.000000,3.000000,1.000000,12.000000
"513",0,0.833333,0.909091,0.000000,0.000000,0.000000,89.000000,0.000000,2.000000,1.000000,11.000000
"514",0,0.833333,0.909091,0.000000,0.000000,0.000000,127.000000,3.000000,2.000000,1.000000,21.000000
"515",0,0.909091,1.000000,0.000000,0.000000,0.000000,71.000000,0.000000,1.000000,1.000000,12.000000
"516",0,0.714286,0.833333,0.000000,0.000000,0.000000,403.000000,2.000000,4.000000,1.000000,56.000000
"517",0,0.769231,0.666667,0.000000,0.000000,0.000000,385.000000,3.000000,3.000000,1.000000,49.000000
"518",0,1.000000,0.909091,0.000000,0.000000,0.000000,166.000000,1.000000,3.000000,1.000000,28.000000
"519",0,0.833333,0.714286,0.000000,0.000000,0.000000,350.000000,3.000000,5.000000,1.000000,46.000000
"520",0,1.000000,0.714286,0.000000,0.000000,0.000000,287.000000,6.000000,5.000000,1.000000,39.000000
"521",0,0.833333,0.769231,0.000000,0.000000,0.000000,233.000000,3.000000,4.000000,1.000000,35.000000
"522",0,0.833333,0.476190,0.000000,0.000000,1.000000,761.000000,3.000000,8.000000,1.000000,87.000000
"523",0,0.625000,0.555556,0.000000,0.000000,0.000000,783.000000,1.000000,8.000000,1.000000,89.000000
"524",0,1.000000,0.500000,0.000000,0.000000,0.000000,84.000000,1.000000,4.000000,1.000000,13.000000
"525",0,0.909091,0.909091,0.000000,0.000000,0.000000,147.000000,2.000000,2.000000,1.000000,26.000000
"526",0,1.000000,0.625000,0.000000,0.000000,0.000000,125.000000,4.000000,3.000000,1.000000,20.000000
"527",0,1.000000,0.714286,0.000000,0.000000,0.000000,81.000000,1.000000,3.000000,1.000000,15.000000
"528",0,0.833333,0.909091,0.000000,0.000000,0.000000,91.000000,0.000000,2.000000,1.000000,13.000000
"529",0,0.909091,0.769231,0.000000,0.000000,0.000000,88.000000,1.000000,1.000000,1.000000,14.000000
"530",0,0.714286,0.833333,0.000000,0.000000,0.000000,371.000000,3.000000,4.000000,1.000000,50.000000
"531",0,0.833333,0.588235,0.000000,0.000000,0.000000,424.000000,3.000000,6.000000,1.000000,56.000000
"532",0,0.909091,0.769231,0.000000,0.000000,0.000000,156.000000,1.000000,3.000000,1.000000,25.000000
"533",0,0.833333,0.714286,0.000000,0.000000,0.000000,308.000000,3.000000,5.000000,1.000000,41.000000
"534",0,1.000000,0.769231,0.000000,0.000000,0.000000,242.000000,1.000000,6.000000,1.000000,37.000000
"535",0,0.833333,0.769231,0.000000,0.000000,0.000000,231.000000,4.000000,5.000000,1.000000,36.000000
"536",0,1.000000,1.000000,0.000000,0.000000,0.000000,78.000000,2.000000,1.000000,1.000000,12.000000
"537",0,0.588235,0.476190,0.000000,0.000000,1.000000,713.000000,4.000000,8.000000,1.000000,86.000000
"538",0,0.625000,0.625000,0.000000,0.000000,0.000000,629.000000,2.000000,7.000000,1.000000,83.000000
"539",0,0.909091,1.000000,0.000000,0.000000,0.000000,79.000000,1.000000,2.000000,1.000000,13.000000
"540",0,0.909091,1.000000,0.000000,0.000000,0.000000,82.000000,3.000000,2.000000,1.000000,18.000000
"541",0,1.000000,0.769231,0.000000,0.000000,0.000000,46.000000,1.000000,2.000000,1.000000,7.000000
"542",0,0.833333,1.000000,0.000000,0.000000,0.000000,91.000000,0.000000,1.000000,1.000000,15.000000
"543",0,0.909091,0.833333,0.000000,0.000000,0.000000,71.000000,0.000000,1.000000,1.000000,14.000000
"544",0,0.714286,0.714286,0.000000,0.000000,0.000000,282.000000,2.000000,5.000000,1.000000,41.000000
"545",0,0.769231,0.454545,0.000000,0.000000,0.000000,318.000000,2.000000,5.000000,1.000000,49.000000
"546",0,1.000000,0.833333,0.000000,0.000000,0.000000,182.000000,2.000000,4.000000,1.000000,32.000000
"547",0,1.000000,1.000000,0.000000,0.000000,0.000000,48.000000,0.000000,1.000000,1.000000,8.000000
"548",0,1.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,1.000000,1.000000,1.000000
"549",0,0.909091,0.666667,0.000000,0.000000,0.000000,440.000000,4.000000,6.000000,1.000000,55.000000
"550",0,1.000000,0.714286,0.000000,0.000000,0.000000,254.000000,8.000000,5.000000,1.000000,37.000000
"551",0,0.909091,0.769231,0.000000,0.000000,0.000000,236.000000,5.000000,4.000000,1.000000,34.000000
"552",0,0.833333,0.476190,0.000000,0.000000,1.000000,764.000000,5.000000,8.000000,1.000000,84.000000
"553",0,0.588235,0.625000,0.000000,0.000000,0.000000,664.000000,2.000000,7.000000,1.000000,84.000000
"554",0,1.000000,0.434783,0.000000,0.000000,0.000000,93.000000,1.000000,3.000000,1.000000,16.000000
"555",0,1.000000,0.555556,0.000000,0.000000,0.000000,82.000000,3.000000,2.000000,1.000000,16.000000
"556",0,1.000000,0.666667,0.000000,0.000000,0.000000,78.000000,3.000000,3.000000,1.000000,10.000000
"557",0,0.833333,0.909091,0.000000,0.000000,0.000000,75.000000,0.000000,2.000000,1.000000,9.000000
"558",0,0.909091,0.714286,0.000000,0.000000,0.000000,67.000000,0.000000,1.000000,1.000000,11.000000
"559",0,0.666667,0.833333,0.000000,0.000000,0.000000,389.000000,4.000000,4.000000,1.000000,52.000000
"560",0,0.833333,0.714286,0.000000,0.000000,0.000000,464.000000,4.000000,5.000000,1.000000,57.000000
"561",0,1.000000,0.714286,0.000000,0.000000,0.000000,273.000000,8.000000,5.000000,1.000000,39.000000
"562",0,0.909091,0.769231,0.000000,0.000000,0.000000,258.000000,5.000000,4.000000,1.000000,36.000000
"563",0,0.833333,0.476190,0.000000,0.000000,1.000000,786.000000,5.000000,8.000000,1.000000,85.000000
"564",0,0.588235,0.625000,0.000000,0.000000,0.000000,689.000000,2.000000,7.000000,1.000000,86.000000
"565",0,1.000000,1.000000,0.000000,0.000000,0.000000,86.000000,1.000000,1.000000,1.000000,11.000000
"566",0,0.769231,0.500000,0.000000,0.000000,0.000000,387.000000,3.000000,5.000000,1.000000,51.000000
"567",0,0.833333,0.833333,0.000000,0.000000,0.000000,111.000000,3.000000,2.000000,1.000000,15.000000
"568",0,1.000000,1.000000,0.000000,0.000000,0.000000,68.000000,2.000000,2.000000,1.000000,10.000000
"569",0,0.909091,0.909091,0.000000,0.000000,0.000000,101.000000,1.000000,2.000000,1.000000,13.000000
"570",0,0.909091,1.000000,0.000000,0.000000,0.000000,86.000000,0.000000,1.000000,1.000000,14.000000
"571",0,0.666667,0.833333,0.000000,0.000000,0.000000,413.000000,4.000000,4.000000,1.000000,54.000000
"572",0,0.769231,0.500000,0.000000,0.000000,0.000000,413.000000,2.000000,5.000000,1.000000,53.000000
"573",0,1.000000,0.833333,0.000000,0.000000,0.000000,173.000000,2.000000,4.000000,1.000000,28.000000
"574",0,1.000000,0.833333,0.000000,0.000000,0.000000,155.000000,2.000000,4.000000,1.000000,26.000000
"575",0,0.833333,0.714286,0.000000,0.000000,0.000000,490.000000,4.000000,5.000000,1.000000,60.000000
"576",0,1.000000,0.666667,0.000000,0.000000,0.000000,292.000000,8.000000,5.000000,1.000000,40.000000
"577",0,1.000000,0.769231,0.000000,0.000000,0.000000,264.000000,4.000000,4.000000,1.000000,39.000000
"578",0,0.833333,0.476190,0.000000,0.000000,1.000000,782.000000,5.000000,8.000000,1.000000,90.000000
"579",0,0.625000,0.625000,0.000000,0.000000,0.000000,728.000000,2.000000,7.000000,1.000000,91.000000
"580",0,1.000000,1.000000,0.000000,0.000000,0.000000,74.000000,3.000000,1.000000,1.000000,14.000000
"581",0,0.909091,1.000000,0.000000,0.000000,0.000000,92.000000,3.000000,2.000000,1.000000,18.000000
"582",0,1.000000,0.769231,0.000000,0.000000,0.000000,88.000000,2.000000,3.000000,1.000000,12.000000
"583",0,0.833333,0.909091,0.000000,0.000000,0.000000,88.000000,0.000000,2.000000,1.000000,12.000000
"584",0,1.000000,1.000000,0.000000,0.000000,0.000000,76.000000,0.000000,1.000000,1.000000,13.000000
"585",0,0.714286,0.833333,0.000000,0.000000,0.000000,377.000000,6.000000,4.000000,1.000000,52.000000
"586",0,0.833333,0.526316,0.000000,0.000000,0.000000,397.000000,2.000000,3.000000,1.000000,54.000000
"587",0,1.000000,0.833333,0.000000,0.000000,0.000000,176.000000,2.000000,4.000000,1.000000,29.000000
"588",0,0.833333,0.714286,0.000000,0.000000,0.000000,445.000000,7.000000,5.000000,1.000000,55.000000
"589",0,1.000000,0.714286,0.000000,0.000000,0.000000,315.000000,10.000000,5.000000,1.000000,43.000000
"590",0,0.909091,0.769231,0.000000,0.000000,0.000000,269.000000,4.000000,4.000000,1.000000,37.000000
"591",0,0.833333,0.454545,0.000000,0.000000,1.000000,890.000000,7.000000,9.000000,1.000000,96.000000
"592",0,0.588235,0.625000,0.000000,0.000000,0.000000,713.000000,3.000000,7.000000,1.000000,89.000000
"593",0,1.000000,0.833333,0.000000,0.000000,0.000000,91.000000,1.000000,3.000000,1.000000,16.000000
"594",0,0.909091,0.909091,0.000000,0.000000,0.000000,84.000000,3.000000,2.000000,1.000000,13.000000
"595",0,1.000000,0.833333,0.000000,0.000000,0.000000,113.000000,3.000000,3.000000,1.000000,16.000000
"596",0,0.833333,0.909091,0.000000,0.000000,0.000000,97.000000,0.000000,2.000000,1.000000,11.000000
"597",0,0.909091,0.909091,0.000000,0.000000,0.000000,93.000000,1.000000,1.000000,1.000000,14.000000
"598",0,0.833333,0.714286,0.000000,0.000000,0.000000,421.000000,5.000000,6.000000,1.000000,49.000000
"599",0,0.833333,0.476190,0.000000,0.000000,0.000000,464.000000,2.000000,5.000000,1.000000,55.000000
"600",0,1.000000,0.833333,0.000000,0.000000,0.000000,190.000000,4.000000,4.000000,1.000000,30.000000
"601",0,1.000000,0.769231,0.000000,0.000000,0.000000,240.000000,2.000000,3.000000,1.000000,33.000000
"602",0,0.833333,0.769231,0.000000,0.000000,0.000000,262.000000,6.000000,4.000000,1.000000,37.000000
"603",0,0.909091,0.769231,0.000000,0.000000,0.000000,224.000000,3.000000,4.000000,1.000000,35.000000
"604",0,0.769231,0.500000,0.000000,0.000000,1.000000,549.000000,5.000000,7.000000,1.000000,62.000000
"605",0,0.625000,0.666667,0.000000,0.000000,0.000000,508.000000,4.000000,5.000000,1.000000,69.000000
"606",0,0.909091,1.000000,0.000000,0.000000,0.000000,98.000000,1.000000,3.000000,1.000000,17.000000
"607",0,0.833333,1.000000,0.000000,0.000000,0.000000,91.000000,2.000000,2.000000,1.000000,18.000000
"608",0,1.000000,1.000000,0.000000,0.000000,0.000000,118.000000,2.000000,2.000000,1.000000,17.000000
"609",0,0.769231,0.909091,0.000000,0.000000,0.000000,103.000000,0.000000,2.000000,1.000000,15.000000
"610",0,0.909091,0.909091,0.000000,0.000000,0.000000,80.000000,0.000000,1.000000,1.000000,13.000000
"611",0,0.833333,0.769231,0.000000,0.000000,0.000000,257.000000,2.000000,4.000000,1.000000,36.000000
"612",0,0.769231,0.500000,0.000000,0.000000,0.000000,310.000000,0.000000,4.000000,1.000000,43.000000
"613",0,1.000000,0.833333,0.000000,0.000000,0.000000,123.000000,2.000000,3.000000,1.000000,22.000000
"614",0,0.833333,0.714286,0.000000,0.000000,0.000000,442.000000,4.000000,5.000000,1.000000,55.000000
"615",0,1.000000,0.714286,0.000000,0.000000,0.000000,293.000000,7.000000,5.000000,1.000000,41.000000
"616",0,0.909091,0.769231,0.000000,0.000000,0.000000,266.000000,5.000000,4.000000,1.000000,36.000000
"617",0,0.833333,0.476190,0.000000,0.000000,1.000000,814.000000,5.000000,8.000000,1.000000,89.000000
"618",0,0.588235,0.625000,0.000000,0.000000,0.000000,733.000000,2.000000,7.000000,1.000000,88.000000
"619",0,1.000000,0.526316,0.000000,0.000000,0.000000,114.000000,1.000000,4.000000,1.000000,18.000000
"620",0,1.000000,0.625000,0.000000,0.000000,0.000000,109.000000,3.000000,2.000000,1.000000,20.000000
"621",0,1.000000,0.769231,0.000000,0.000000,0.000000,91.000000,2.000000,3.000000,1.000000,15.000000
"622",0,0.833333,0.909091,0.000000,0.000000,0.000000,108.000000,0.000000,2.000000,1.000000,14.000000
"623",0,0.909091,0.769231,0.000000,0.000000,0.000000,83.000000,0.000000,1.000000,1.000000,15.000000
"624",0,0.666667,0.833333,0.000000,0.000000,0.000000,426.000000,4.000000,4.000000,1.000000,58.000000
"625",0,0.769231,0.500000,0.000000,0.000000,0.000000,418.000000,3.000000,5.000000,1.000000,56.000000
"626",0,1.000000,0.833333,0.000000,0.000000,0.000000,192.000000,3.000000,4.000000,1.000000,30.000000
"627",0,0.833333,0.714286,0.000000,0.000000,0.000000,304.000000,4.000000,4.000000,1.000000,39.000000
"628",0,0.714286,0.714286,0.000000,0.000000,0.000000,248.000000,6.000000,6.000000,1.000000,37.000000
"629",0,0.909091,0.769231,0.000000,0.000000,0.000000,210.000000,2.000000,5.000000,1.000000,31.000000
"630",0,0.769231,0.555556,0.000000,0.000000,0.000000,715.000000,9.000000,8.000000,1.000000,83.000000
"631",0,0.714286,0.769231,0.000000,0.000000,0.000000,391.000000,6.000000,5.000000,1.000000,54.000000
"632",0,0.909091,0.714286,0.000000,0.000000,0.000000,167.000000,4.000000,4.000000,1.000000,27.000000
"633",0,1.000000,1.000000,0.000000,0.000000,0.000000,104.000000,4.000000,4.000000,1.000000,17.000000
"634",0,0.833333,0.833333,0.000000,0.000000,0.000000,116.000000,2.000000,3.000000,1.000000,20.000000
"635",0,0.833333,0.909091,0.000000,0.000000,0.000000,152.000000,0.000000,2.000000,1.000000,19.000000
"636",0,0.909091,0.833333,0.000000,0.000000,0.000000,129.000000,1.000000,2.000000,1.000000,21.000000
"637",0,0.714286,0.769231,0.000000,0.000000,0.000000,293.000000,4.000000,5.000000,1.000000,45.000000
"638",0,0.909091,0.714286,0.000000,0.000000,0.000000,272.000000,2.000000,6.000000,1.000000,37.000000
"639",0,0.833333,0.909091,0.000000,0.000000,0.000000,169.000000,2.000000,4.000000,1.000000,29.000000
"640",0,0.769231,0.714286,0.000000,0.000000,0.000000,460.000000,3.000000,5.000000,1.000000,60.000000
"641",0,0.909091,0.769231,0.000000,0.000000,0.000000,275.000000,5.000000,3.000000,1.000000,41.000000
"642",0,0.833333,0.769231,0.000000,0.000000,0.000000,260.000000,1.000000,4.000000,1.000000,38.000000
"643",0,0.625000,0.500000,0.000000,0.000000,1.000000,738.000000,5.000000,7.000000,1.000000,79.000000
"644",0,0.625000,0.625000,0.000000,0.000000,0.000000,724.000000,2.000000,7.000000,1.000000,87.000000
"645",0,1.000000,0.769231,0.000000,0.000000,0.000000,96.000000,1.000000,4.000000,1.000000,17.000000
"646",0,0.833333,0.625000,0.000000,0.000000,0.000000,102.000000,3.000000,2.000000,1.000000,18.000000
"647",0,1.000000,0.625000,0.000000,0.000000,0.000000,112.000000,2.000000,3.000000,1.000000,18.000000
"648",0,0.833333,0.909091,0.000000,0.000000,0.000000,101.000000,0.000000,2.000000,1.000000,14.000000
"649",0,1.000000,0.909091,0.000000,0.000000,0.000000,85.000000,0.000000,2.000000,1.000000,16.000000
"650",0,0.714286,0.769231,0.000000,0.000000,0.000000,402.000000,3.000000,5.000000,1.000000,54.000000
"651",0,0.714286,0.500000,0.000000,0.000000,0.000000,432.000000,4.000000,5.000000,1.000000,55.000000
"652",0,1.000000,0.769231,0.000000,0.000000,0.000000,196.000000,3.000000,4.000000,1.000000,34.000000
"653",0,0.833333,0.769231,0.000000,0.000000,0.000000,335.000000,3.000000,4.000000,1.000000,46.000000
"654",0,0.833333,0.769231,0.000000,0.000000,0.000000,337.000000,5.000000,4.000000,1.000000,47.000000
"655",0,1.000000,0.714286,0.000000,0.000000,0.000000,255.000000,8.000000,4.000000,1.000000,35.000000
"656",0,0.909091,0.833333,0.000000,0.000000,0.000000,230.000000,5.000000,4.000000,1.000000,33.000000
"657",0,0.833333,0.588235,0.000000,0.000000,0.000000,681.000000,4.000000,7.000000,1.000000,75.000000
"658",0,0.625000,0.714286,0.000000,0.000000,0.000000,512.000000,2.000000,5.000000,1.000000,66.000000
"659",0,1.000000,1.000000,0.000000,0.000000,0.000000,91.000000,1.000000,3.000000,1.000000,14.000000
"660",0,1.000000,0.666667,0.000000,0.000000,0.000000,92.000000,2.000000,3.000000,1.000000,12.000000
"661",0,1.000000,0.714286,0.000000,0.000000,0.000000,133.000000,5.000000,5.000000,1.000000,18.000000
"662",0,0.833333,0.909091,0.000000,0.000000,0.000000,94.000000,0.000000,2.000000,1.000000,13.000000
"663",0,1.000000,0.769231,0.000000,0.000000,0.000000,61.000000,1.000000,1.000000,1.000000,11.000000
"664",0,1.000000,0.769231,0.000000,0.000000,0.000000,184.000000,5.000000,3.000000,1.000000,28.000000
"665",0,0.666667,0.833333,0.000000,0.000000,0.000000,404.000000,4.000000,4.000000,1.000000,53.000000
"666",0,0.833333,0.625000,0.000000,0.000000,0.000000,285.000000,2.000000,5.000000,1.000000,36.000000
"667",0,1.000000,0.833333,0.000000,0.000000,0.000000,152.000000,2.000000,5.000000,1.000000,23.000000
"668",0,1.000000,0.666667,0.000000,0.000000,0.000000,234.000000,3.000000,6.000000,1.000000,37.000000
"669",0,0.769231,0.500000,0.000000,0.000000,1.000000,659.000000,5.000000,7.000000,1.000000,73.000000
"670",0,0.909091,0.714286,0.000000,0.000000,0.000000,350.000000,4.000000,5.000000,1.000000,49.000000
"671",0,0.666667,0.666667,0.000000,0.000000,0.000000,614.000000,1.000000,6.000000,1.000000,78.000000
"672",0,0.909091,0.714286,0.000000,0.000000,0.000000,220.000000,7.000000,5.000000,1.000000,33.000000
"673",0,0.909091,0.769231,0.000000,0.000000,0.000000,231.000000,5.000000,4.000000,1.000000,34.000000
"674",0,0.833333,0.476190,0.000000,0.000000,1.000000,720.000000,7.000000,8.000000,1.000000,82.000000
"675",0,0.588235,0.625000,0.000000,0.000000,0.000000,696.000000,3.000000,7.000000,1.000000,88.000000
"676",0,1.000000,0.625000,0.000000,0.000000,0.000000,92.000000,2.000000,2.000000,1.000000,15.000000
"677",0,1.000000,0.833333,0.000000,0.000000,0.000000,80.000000,2.000000,3.000000,1.000000,15.000000
"678",0,1.000000,0.769231,0.000000,0.000000,0.000000,87.000000,1.000000,3.000000,1.000000,13.000000
"679",0,0.833333,0.909091,0.000000,0.000000,0.000000,110.000000,0.000000,2.000000,1.000000,13.000000
"680",0,0.909091,0.833333,0.000000,0.000000,0.000000,93.000000,0.000000,1.000000,1.000000,15.000000
"681",0,0.833333,0.909091,0.000000,0.000000,0.000000,270.000000,2.000000,1.000000,1.000000,43.000000
"682",0,0.909091,1.000000,0.000000,0.000000,0.000000,99.000000,1.000000,3.000000,1.000000,16.000000
"683",0,0.769231,0.500000,0.000000,0.000000,0.000000,404.000000,4.000000,4.000000,1.000000,57.000000
"684",0,1.000000,0.833333,0.000000,0.000000,0.000000,151.000000,0.000000,3.000000,1.000000,24.000000
"685",0,1.000000,1.000000,0.000000,0.000000,0.000000,46.000000,1.000000,2.000000,1.000000,7.000000
"686",0,0.909091,0.714286,0.000000,0.000000,0.000000,448.000000,4.000000,5.000000,1.000000,60.000000
"687",0,1.000000,0.714286,0.000000,0.000000,0.000000,221.000000,6.000000,5.000000,1.000000,33.000000
"688",0,0.909091,0.769231,0.000000,0.000000,0.000000,210.000000,1.000000,4.000000,1.000000,34.000000
"689",0,0.769231,0.500000,0.000000,0.000000,1.000000,656.000000,6.000000,7.000000,1.000000,76.000000
"690",0,0.625000,0.625000,0.000000,0.000000,0.000000,700.000000,3.000000,7.000000,1.000000,88.000000
"691",0,1.000000,1.000000,0.000000,0.000000,0.000000,89.000000,2.000000,2.000000,1.000000,17.000000
"692",0,1.000000,0.526316,0.000000,0.000000,0.000000,114.000000,1.000000,4.000000,1.000000,19.000000
"693",0,1.000000,0.625000,0.000000,0.000000,0.000000,89.000000,4.000000,3.000000,1.000000,16.000000
"694",0,0.909091,1.000000,0.000000,0.000000,0.000000,110.000000,2.000000,3.000000,1.000000,21.000000
"695",0,0.833333,0.909091,0.000000,0.000000,0.000000,111.000000,2.000000,2.000000,1.000000,18.000000
"696",0,0.833333,0.769231,0.000000,0.000000,0.000000,81.000000,0.000000,1.000000,1.000000,13.000000
"697",0,0.714286,0.833333,0.000000,0.000000,0.000000,373.000000,5.000000,4.000000,1.000000,54.000000
"698",0,0.769231,0.500000,0.000000,0.000000,0.000000,458.000000,6.000000,4.000000,1.000000,61.000000
"699",0,1.000000,0.833333,0.000000,0.000000,0.000000,175.000000,2.000000,4.000000,1.000000,26.000000
"700",0,0.909091,0.714286,0.000000,0.000000,0.000000,324.000000,5.000000,5.000000,1.000000,39.000000
